Goal ID,Goals,Status,Active/Deleted
365575,"Create 30 New\Update Enchantment  Request Catalogs or Incident (Record Producer Items
Action: Identify/Gather requirements/Implement 

STRY0005036 STRY0004655 AutoApproval Notification Enhancement LIVE in PROD
44 Completed:
Number	        Type	Priority	Subject
STRY0005477	General	Medium	Create Security Group Read Only Access to System Notification>Email> Notification & Templates Modules
STRY0005549	General	Medium	Block specific email addresses that are emailed to the Amtrak Service Desk mailbox from creating a call record
STRY0005364	General	Medium	All ServiceNow Request\Task and\or Incidents tickets that are reassigned to another assignment group a Comment\Work note is required
STRY0005571	Incident	Medium	Prevent users from opening and/or raising an incident to a SEV 1 or a SEV 2
STRY0005566	Incident	High	Auto Generated Tickets   Create a business rule to exclude Preferred Contact Method & Contact Number fields from being required
STRY0005733	Incident	High	Update Record Item ""Report a PIDS issue""  Urgency & Impact field
STRY0005502	Incident	Medium	Hide ""Location Level of Service""  variable on Incident form page and SCTask page 
STRY0005497	Incident	Medium	Modification of STRY0005403 Add Preferred Contact Method to Incident form 
STRY0005496	Incident	Medium	Modification of STRY0005313 add New fields to the Incident form page
STRY0005468	Incident	Medium	Update Incident form page 
STRY0005565	NewCall	Medium	Update Call Record when Call Type is Incident Add new ""Business Service"" variable 
STRY0005554	NewCall	Medium	Call Record update STRY0005250 Make ""Business Service"" variable required
STRY0005467	Notifications	Medium	Activate ""Resolved Incident Email Notifications""
STRY0005569	Service Portal	Medium	Service Portal Virtual Agent WorkSpace  Incident Creation Add & make Preferred Contact Method & Contact number  fields required on creation.
STRY0005304	Service Portal	Medium	Portal Home page ""My Open Request"" click View All Short Description field is Blank for most REQs 
STRY0005734	Service Portal	Medium	Update  All Ariba on Demand  Record Producer Items  to Channel:""Record Producer"" 
STRY0005525	Service Portal	Medium	NextGen POS Informational Ticket  Record Producer Item ,add Asset not Found? variable
STRY0005207	Service Request Catalog	Medium	Update General Security Exception Catalog Task ""Please select the Option for this request"" >Other Assignment group to: ""AMTCyber Engineering""
STRY0005588	Service Request Catalog	Medium	Update all Record Producer Items,  create a new Channel choice called """"Record Producer"" 
STRY0005577	Service Request Catalog	Medium	Add Preferred Contact Method  field to  the following Record Producer Items
STRY0005328	Service Request Catalog	Medium	Portal Onboarding New Hirer Catalog... Catalog fields should AutoCollapsing 
STRY0005329	Service Request Catalog	Medium	New Catalog Cloud User Access
STRY0005314	Service Request Catalog	Medium	Create New Business & Technical Service Category Name ""Cloud Solutions"" in Amtrak's Environment INT\DEV\UAT & PROD
STRY0005310	Service Request Catalog	Medium	Update STRY0004648 Stand alone Email Request Catalog Service Type ""Personal""
STRY0005209	Service Request Catalog	Medium	Update Software Catalog  List
STRY0005213	Service Request Catalog	Medium	New PC Refresh Email Catalog
STRY0005250	Service Request Catalog	Medium	Call Record Update should be able to Search Affected User by SAP ID or Name work on....
STRY0005309	Service Request Catalog	Medium	Update to STRY0005213 New PC Refresh Email Catalog requires 2nd Task
STRY0005620	Service Request Catalog	Medium	Update Catalog Request Approval Flow when  Christian Zacariassen(00812332) is the Affected User
STRY0005562	Service Request Catalog	Medium	Update ServiceNow Assignment Group and Permissions Request Catalog Option
STRY0005412	Service Request Catalog	Medium	Update  Onboarding Form Page Layout 
STRY0005413	Service Request Catalog	Medium	Update Order Guide  Remote Access (RSA) Request Onboarding Catalog
STRY000549",On Track,Active
365642,Train and assist with development of new employees and contractors in the Digital Technology department.,Completed,Active
365670,"Develop subject matter expertise in fleet financial analyses by leading development of the Long Distance Fleet business model, eventual Long Distance business case, and the SC44 Charger Locomotive business case",On Track,Deleted
365673,"Manage/mentor finance trainee and/or analysts, work towards permanent direct report if the group brings on additional analysts.",On Track,Active
365713,Updating CSX Initial Operating Rules PPT,Completed,Active
365723,"Actively participate in the HR Book Club for 'Change the game, Change the Culture'",Completed,Active
365739,"Provide Monthly Forecasting processes for OBS. Work with business, FA, Accounting, HR workforce Planning, Procurement and any other key stakeholder;
aim for operating plans and forecast within 5% of actuals",On Track,Active
365740,"Provide timely financial reports to Customer Service Leadership including:
Driver based variance analyses
Standardized and enhance monthly reports",On Track,Active
365742,"Working in HR Compliance with ADA, my goal is to work on a ADA case from start to finish, with little or no supervision by April 2023",On Track,Active
366431,"Assist and as needed, direct expansion of Groton signal school while maintaining instruction.",Completed,Deleted
366433,"Build and begin a Communications training program, or knowledge base",On Track,Active
366434,"Improve accuracy of forecasting & accruals
a.	Assist PM’s to improve monthly forecasting to work towards being within +/ 5% across Airo projects
b.	Continue to develop better forecasting workbooks to aid in efficiency & accuracy.",On Track,Active
