Goal ID,Goals,Status,Active/Deleted
332301,"Mentoring of Stations Design interns for career development and NCARB accreditation.

8/19/2022

Intern development is ongoing.  Current interns to graduate in May 2023.
Complete the FY23 intern requests by 8/26.",Completed,Active
332304,Primary contact and Lead for OBS Crew Management iLMS project,On Track,Active
332305,BPR for OBS Crew Management,On Track,Active
332306,Improve training within Crew Management,On Track,Active
332307,"Priority: Lead with courage
1. Act decisively to address opportunities for improvement and address difficult problems. 
2. Demonstrate organizational capability
3. Model professional excellence",On Track,Active
332308,"Gather information from employees on their perspectives, opinions, and ideas about what wellness programs and services that would better assist them with their health and wellness goals.",Postponed,Active
332311,Migrate and organize data from S: Drive onto SharePoint for the NYHO line.,Completed,Active
332314,Identify and establish a plan for implementing long term rail infrastructure improvements at WUS,Completed,Active
332315,Validate and refine Amtrak’s near term capital improvement program at WUS,Completed,Active
332317,"Reviewing and editing the training documents for thruway bus drivers training. The training documents will update Amtrak policy and procedures . I will start holding training sessions with the drivers , when the RFP are awarded and started. 

I am redoing the bus checklist so the clerks can start doing inspections of the buses and the drivers. We will discuss on the calls with the vendors are findings.",Completed,Active
332320,"Bus bridge planning. I will learn the steps in bus bridge planning from start to finish. I did a San Joaquin bus bridge with the help of Andrew. The next bus bridge we have , I will do the whole planning .",Completed,Active
332321,"Working closely with Oak Ops, state partners  and bus dispatchers on service disruption , bus bridges, driver no shows and break downs. This will help to build relationships and communication with all the departments .",Completed,Active
332322,"Hold Briefing with stations and Bus ops in Lax and BFD . On our weekly staff meetings , I will get the bus clerk to bring one safety topic and one customer service topic to focus on for the week. This will help with getting the employees engaged in the meetings.",Completed,Active
332323,Complete the scheduled updates to the Service and Standards Manual details to be provided.,On Track,Active
332324,New employee uniform provider contract established with BAA requirements included. Field ordering process in place and underway by the end of FY22 with full cutover to new uniform during 1Q FY23.,On Track,Active
332325,Continue participating in business process improvement discussions for funds management.,Completed,Active
332326,"Manage the production and submission of required FRA reports (i.e., MER, VaVb, Work Plan, etc.), responding to FRA feedback and ensuring the timely approval of these reports.",Completed,Active
332327,"Provide technical and strategic thought leadership for the Commercial Offering Management Road to Retailing program. Facilitate crossfunctional synergy between Pricing & Revenue Management, Product Development, and Service Lines to influence product and pricing strategies.",Completed,Active
332328,Keep reporting system (BPC) updated on a monthly basis as internal and external reprogrammings are approved.,Completed,Active
332329,Devise a strategy to rebuild trust in IT services from Pricing & Revenue Management. Plan incremental steps to improve system stability and reliability to renew business customer faith in IT's ability to deliver value.,Completed,Active
